time, A.l-A.r,A.p-P.a1,A.p-P.a2,A.p-P.a3,P.d-P.d,size rank 1,size rank 2,size rank 3
0.13510000000000144, 17100, 32380, 32571, 32323, 26808, 873, 31, 30
0.13520000000000143, 17081, 32346, 32542, 32301, 26816, 875, 31, 31
0.13530000000000142, 17000, 32316, 32535, 32290, 26780, 876, 31, 28
0.1354000000000014, 16963, 32333, 32573, 32320, 26804, 880, 31, 28
0.1355000000000014, 16948, 32311, 32570, 32368, 26785, 886, 32, 25
0.13560000000000139, 16989, 32303, 32559, 32366, 26768, 882, 32, 24
0.13570000000000138, 16999, 32264, 32568, 32366, 26777, 883, 32, 31
0.13580000000000136, 17006, 32267, 32567, 32344, 26770, 884, 35, 32
0.13590000000000135, 16990, 32257, 32559, 32334, 26805, 884, 35, 30
0.13600000000000134, 16970, 32297, 32550, 32354, 26794, 896, 36, 32
0.13610000000000133, 16919, 32360, 32552, 32348, 26777, 898, 36, 32
0.13620000000000132, 17002, 32354, 32567, 32351, 26785, 904, 36, 28
0.1363000000000013, 16974, 32374, 32571, 32367, 26793, 913, 36, 27
0.1364000000000013, 16985, 32416, 32574, 32438, 26758, 921, 34, 27
0.1365000000000013, 16990, 32405, 32571, 32407, 26734, 919, 34, 31
0.13660000000000128, 17044, 32420, 32538, 32425, 26803, 928, 34, 33
0.13670000000000126, 17039, 32423, 32511, 32469, 26807, 934, 36, 34
0.13680000000000125, 17142, 32473, 32488, 32487, 26794, 938, 40, 36
0.13690000000000124, 17092, 32503, 32513, 32512, 26765, 942, 40, 35
0.13700000000000123, 17106, 32482, 32510, 32548, 26787, 947, 40, 35
0.13710000000000122, 17090, 32485, 32524, 32518, 26809, 950, 40, 35
0.1372000000000012, 17177, 32471, 32546, 32514, 26872, 953, 43, 35
0.1373000000000012, 17093, 32532, 32514, 32548, 26837, 950, 31, 30
0.1374000000000012, 17041, 32521, 32497, 32535, 26827, 961, 34, 31
0.13750000000000118, 17106, 32506, 32500, 32474, 26818, 960, 34, 31
0.13760000000000117, 17150, 32526, 32506, 32493, 26823, 963, 34, 31
0.13770000000000115, 17197, 32506, 32532, 32494, 26825, 966, 34, 32
0.13780000000000114, 17202, 32493, 32511, 32487, 26813, 978, 34, 32
0.13790000000000113, 17233, 32457, 32507, 32466, 26800, 978, 34, 32
0.13800000000000112, 17213, 32452, 32515, 32478, 26814, 1001, 33, 29
0.1381000000000011, 17257, 32503, 32507, 32487, 26778, 1001, 33, 29
0.1382000000000011, 17302, 32500, 32506, 32502, 26801, 1001, 32, 30
0.1383000000000011, 17309, 32493, 32516, 32474, 26814, 1003, 34, 30
0.13840000000000108, 17318, 32527, 32503, 32492, 26825, 1015, 30, 29
0.13850000000000107, 17329, 32530, 32504, 32520, 26797, 1021, 33, 31
0.13860000000000106, 17336, 32550, 32518, 32566, 26770, 1026, 33, 30
0.13870000000000104, 17303, 32523, 32520, 32537, 26753, 1034, 48, 34
0.13880000000000103, 17426, 32549, 32498, 32513, 26778, 1039, 45, 31
0.13890000000000102, 17331, 32537, 32464, 32517, 26770, 1050, 41, 30
0.139000000000001, 17431, 32577, 32502, 32523, 26765, 1063, 39, 31
0.139100000000001, 17405, 32552, 32562, 32520, 26743, 1074, 39, 30
0.139200000000001, 17403, 32576, 32532, 32570, 26759, 1078, 39, 31
0.13930000000000098, 17384, 32539, 32547, 32578, 26732, 1094, 41, 32
0.13940000000000097, 17329, 32536, 32575, 32577, 26699, 1095, 42, 35
0.13950000000000096, 17356, 32553, 32543, 32589, 26693, 1098, 42, 35
0.13960000000000095, 17398, 32533, 32569, 32570, 26684, 1099, 44, 35
0.13970000000000093, 17340, 32492, 32553, 32579, 26679, 1100, 41, 34
0.13980000000000092, 17324, 32499, 32502, 32571, 26681, 1102, 41, 33
0.1399000000000009, 17336, 32540, 32514, 32583, 26681, 1106, 41, 37
0.1400000000000009, 17367, 32576, 32468, 32557, 26650, 1109, 41, 36
0.1401000000000009, 17382, 32572, 32457, 32526, 26628, 1126, 43, 42
0.14020000000000088, 17366, 32571, 32405, 32513, 26668, 1126, 43, 42
0.14030000000000087, 17383, 32511, 32393, 32519, 26697, 1136, 45, 42
0.14040000000000086, 17457, 32477, 32400, 32571, 26662, 1140, 47, 37
0.14050000000000085, 17502, 32456, 32458, 32578, 26652, 1157, 47, 37
0.14060000000000084, 17518, 32497, 32432, 32583, 26670, 1165, 47, 37
0.14070000000000082, 17419, 32451, 32444, 32598, 26680, 1172, 42, 36
0.1408000000000008, 17469, 32435, 32508, 32567, 26660, 1170, 43, 40
0.1409000000000008, 17426, 32437, 32486, 32576, 26641, 1178, 43, 37
0.1410000000000008, 17383, 32476, 32502, 32567, 26648, 1186, 40, 37
0.14110000000000078, 17412, 32505, 32502, 32570, 26644, 1193, 40, 39
0.14120000000000077, 17311, 32505, 32481, 32542, 26621, 1200, 40, 39
0.14130000000000076, 17351, 32500, 32474, 32535, 26641, 1211, 40, 39
0.14140000000000075, 17411, 32526, 32461, 32568, 26696, 1213, 39, 37
0.14150000000000074, 17431, 32555, 32482, 32569, 26703, 1221, 41, 32
0.14160000000000073, 17435, 32536, 32483, 32544, 26722, 1236, 44, 33
0.14170000000000071, 17277, 32537, 32502, 32513, 26791, 1245, 41, 35
0.1418000000000007, 17276, 32514, 32520, 32497, 26833, 1273, 41, 35
0.1419000000000007, 17291, 32540, 32537, 32527, 26793, 1274, 41, 35
0.14200000000000068, 17289, 32545, 32541, 32552, 26788, 1274, 39, 35
0.14210000000000067, 17269, 32533, 32516, 32596, 26755, 1278, 39, 37
0.14220000000000066, 17293, 32490, 32522, 32635, 26713, 1283, 42, 36
0.14230000000000065, 17335, 32492, 32566, 32668, 26707, 1287, 42, 35
0.14240000000000064, 17397, 32523, 32586, 32695, 26729, 1289, 37, 35
0.14250000000000063, 17420, 32549, 32583, 32700, 26755, 1307, 37, 36
0.14260000000000062, 17531, 32555, 32586, 32672, 26725, 1311, 37, 36
0.1427000000000006, 17472, 32571, 32560, 32651, 26726, 1317, 36, 36
0.1428000000000006, 17462, 32625, 32562, 32627, 26719, 1331, 37, 36
0.14290000000000058, 17498, 32632, 32577, 32567, 26755, 1349, 34, 33
0.14300000000000057, 17534, 32638, 32600, 32568, 26767, 1365, 36, 34
0.14310000000000056, 17601, 32598, 32597, 32548, 26814, 1372, 35, 33
0.14320000000000055, 17477, 32562, 32660, 32585, 26827, 1376, 33, 33
0.14330000000000054, 17485, 32602, 32663, 32561, 26843, 1378, 36, 32
0.14340000000000053, 17586, 32587, 32642, 32566, 26847, 1384, 33, 33
0.14350000000000052, 17622, 32603, 32639, 32538, 26859, 1391, 33, 32
0.1436000000000005, 17625, 32620, 32644, 32576, 26881, 1395, 35, 34
0.1437000000000005, 17599, 32607, 32609, 32561, 26871, 1402, 34, 33
0.14380000000000048, 17668, 32593, 32570, 32589, 26882, 1406, 34, 33
0.14390000000000047, 17646, 32618, 32557, 32622, 26896, 1411, 46, 33
0.14400000000000046, 17608, 32648, 32561, 32596, 26920, 1417, 46, 33
0.14410000000000045, 17612, 32621, 32573, 32590, 26913, 1426, 37, 33
0.14420000000000044, 17701, 32588, 32565, 32593, 26915, 1432, 37, 34
0.14430000000000043, 17656, 32539, 32565, 32624, 26900, 1438, 37, 33
0.14440000000000042, 17565, 32501, 32566, 32646, 26876, 1440, 40, 36
0.1445000000000004, 17545, 32487, 32569, 32606, 26900, 1447, 38, 36
0.1446000000000004, 17568, 32472, 32565, 32621, 26869, 1460, 36, 36
0.14470000000000038, 17557, 32464, 32554, 32651, 26825, 1472, 36, 36
0.14480000000000037, 17516, 32481, 32511, 32643, 26793, 1486, 36, 36
0.14490000000000036, 17530, 32496, 32502, 32626, 26791, 1488, 38, 36
0.14500000000000035, 17527, 32509, 32475, 32636, 26781, 1503, 41, 36
0.14510000000000034, 17498, 32533, 32514, 32621, 26780, 1505, 36, 36
0.14520000000000033, 17550, 32499, 32506, 32640, 26773, 1511, 38, 35
0.14530000000000032, 17597, 32496, 32505, 32683, 26774, 1518, 38, 34
0.1454000000000003, 17566, 32527, 32499, 32685, 26768, 1519, 38, 37
0.1455000000000003, 17496, 32520, 32532, 32676, 26755, 1534, 37, 36
0.14560000000000028, 17439, 32548, 32568, 32702, 26756, 1541, 39, 34
0.14570000000000027, 17551, 32525, 32607, 32698, 26756, 1554, 39, 33
0.14580000000000026, 17606, 32477, 32605, 32679, 26786, 1556, 39, 35
0.14590000000000025, 17558, 32500, 32609, 32647, 26778, 1566, 40, 35
0.14600000000000024, 17632, 32520, 32611, 32656, 26802, 1574, 40, 35
0.14610000000000023, 17530, 32527, 32619, 32620, 26807, 1579, 40, 35
0.14620000000000022, 17530, 32498, 32616, 32593, 26842, 1582, 40, 30
0.1463000000000002, 17624, 32480, 32575, 32600, 26864, 1579, 30, 30
0.1464000000000002, 17643, 32523, 32584, 32581, 26833, 1580, 36, 36
0.14650000000000019, 17686, 32527, 32617, 32574, 26843, 1603, 39, 39
0.14660000000000017, 17718, 32515, 32611, 32565, 26838, 1608, 39, 39
0.14670000000000016, 17698, 32480, 32657, 32569, 26827, 1614, 39, 31
0.14680000000000015, 17706, 32449, 32665, 32542, 26824, 1625, 39, 31
0.14690000000000014, 17558, 32475, 32683, 32511, 26815, 1629, 51, 31
0.14700000000000013, 17610, 32493, 32651, 32544, 26842, 1636, 54, 31
0.14710000000000012, 17560, 32481, 32654, 32523, 26816, 1638, 54, 32
0.1472000000000001, 17566, 32477, 32660, 32565, 26847, 1649, 52, 31
0.1473000000000001, 17619, 32505, 32687, 32582, 26822, 1660, 53, 33
0.1474000000000001, 17586, 32442, 32643, 32564, 26825, 1661, 50, 34
0.14750000000000008, 17558, 32492, 32596, 32538, 26833, 1668, 50, 37
0.14760000000000006, 17517, 32467, 32588, 32531, 26851, 1674, 50, 46
0.14770000000000005, 17518, 32501, 32597, 32494, 26863, 1683, 50, 46
0.14780000000000004, 17578, 32514, 32589, 32495, 26863, 1682, 50, 47
0.14790000000000003, 17589, 32524, 32576, 32459, 26858, 1686, 50, 36
0.14800000000000002, 17557, 32503, 32553, 32478, 26893, 1706, 51, 33
0.1481, 17478, 32491, 32544, 32494, 26894, 1712, 51, 33
0.1482, 17394, 32502, 32546, 32409, 26898, 1716, 48, 34
0.1483, 17360, 32493, 32567, 32376, 26892, 1720, 48, 33
0.14839999999999998, 17411, 32483, 32560, 32393, 26879, 1721, 40, 38
0.14849999999999997, 17438, 32465, 32546, 32396, 26875, 1740, 40, 39
0.14859999999999995, 17515, 32496, 32563, 32403, 26889, 1749, 39, 38
0.14869999999999994, 17508, 32509, 32555, 32416, 26916, 1746, 38, 38
0.14879999999999993, 17549, 32494, 32551, 32453, 26905, 1749, 40, 38
0.14889999999999992, 17640, 32473, 32504, 32449, 26929, 1761, 40, 38
0.1489999999999999, 17654, 32480, 32449, 32477, 26894, 1772, 40, 38
0.1490999999999999, 17637, 32486, 32422, 32472, 26905, 1772, 47, 35
0.1491999999999999, 17626, 32519, 32386, 32432, 26905, 1779, 44, 35
0.14929999999999988, 17647, 32507, 32404, 32435, 26882, 1787, 40, 35
0.14939999999999987, 17694, 32505, 32425, 32434, 26901, 1797, 40, 38
0.14949999999999986, 17691, 32526, 32388, 32401, 26892, 1795, 40, 37
0.14959999999999984, 17698, 32561, 32409, 32449, 26897, 1810, 46, 37
0.14969999999999983, 17738, 32536, 32401, 32458, 26895, 1820, 46, 39
0.14979999999999982, 17774, 32510, 32429, 32437, 26854, 1826, 46, 40
0.1498999999999998, 17797, 32519, 32430, 32421, 26875, 1831, 52, 38
0.1499999999999998, 17680, 32501, 32433, 32415, 26830, 1828, 43, 38
0.1500999999999998, 17720, 32498, 32482, 32402, 26840, 1827, 45, 37
0.15019999999999978, 17751, 32491, 32481, 32453, 26846, 1837, 42, 38
0.15029999999999977, 17696, 32478, 32447, 32484, 26861, 1836, 42, 38
0.15039999999999976, 17757, 32474, 32435, 32459, 26843, 1845, 41, 33
0.15049999999999975, 17749, 32508, 32471, 32455, 26824, 1853, 40, 35
0.15059999999999973, 17736, 32516, 32488, 32452, 26861, 1862, 40, 33
0.15069999999999972, 17669, 32527, 32528, 32480, 26894, 1866, 34, 33
0.1507999999999997, 17614, 32528, 32517, 32478, 26909, 1881, 34, 33
0.1508999999999997, 17567, 32544, 32523, 32511, 26909, 1889, 34, 34
0.1509999999999997, 17523, 32527, 32571, 32544, 26908, 1906, 35, 34
0.15109999999999968, 17558, 32537, 32534, 32577, 26939, 1909, 37, 34
0.15119999999999967, 17578, 32555, 32596, 32569, 26918, 1925, 37, 34
0.15129999999999966, 17628, 32531, 32602, 32549, 26904, 1933, 37, 34
0.15139999999999965, 17659, 32489, 32624, 32543, 26891, 1933, 38, 35
0.15149999999999963, 17675, 32515, 32621, 32562, 26881, 1938, 37, 35
0.15159999999999962, 17705, 32530, 32617, 32578, 26871, 1945, 44, 35
0.1516999999999996, 17690, 32542, 32673, 32539, 26865, 1946, 44, 36
0.1517999999999996, 17684, 32563, 32626, 32504, 26832, 1947, 44, 35
0.1518999999999996, 17645, 32553, 32619, 32548, 26844, 1960, 37, 35
0.15199999999999958, 17707, 32565, 32602, 32502, 26845, 1988, 37, 36
0.15209999999999957, 17759, 32555, 32596, 32521, 26834, 1988, 37, 36
0.15219999999999956, 17887, 32560, 32595, 32525, 26852, 2001, 37, 37
0.15229999999999955, 17817, 32548, 32592, 32568, 26871, 2006, 37, 37
0.15239999999999954, 17786, 32523, 32618, 32582, 26911, 2010, 38, 37
0.15249999999999952, 17793, 32531, 32591, 32613, 26881, 2026, 38, 37
0.1525999999999995, 17707, 32521, 32596, 32649, 26905, 2037, 37, 35
0.1526999999999995, 17706, 32572, 32641, 32627, 26950, 2051, 37, 35
0.1527999999999995, 17701, 32572, 32607, 32630, 26983, 2064, 39, 35
0.15289999999999948, 17704, 32561, 32626, 32646, 26986, 2068, 39, 35
0.15299999999999947, 17800, 32538, 32631, 32663, 26988, 2088, 39, 37
0.15309999999999946, 17803, 32534, 32638, 32671, 26957, 2098, 39, 37
0.15319999999999945, 17817, 32535, 32615, 32726, 26937, 2110, 39, 36
0.15329999999999944, 17821, 32515, 32646, 32762, 26974, 2129, 40, 36
0.15339999999999943, 17742, 32501, 32620, 32745, 26943, 2140, 40, 36
0.15349999999999941, 17819, 32529, 32561, 32747, 26936, 2154, 38, 37
0.1535999999999994, 17752, 32572, 32565, 32766, 26936, 2165, 40, 37
0.1536999999999994, 17802, 32514, 32553, 32784, 26957, 2182, 40, 38
0.15379999999999938, 17834, 32495, 32556, 32760, 26938, 2199, 38, 37
0.15389999999999937, 17886, 32501, 32521, 32759, 26960, 2209, 36, 31
0.15399999999999936, 17869, 32481, 32516, 32788, 26952, 2212, 41, 31
0.15409999999999935, 17895, 32481, 32515, 32782, 26928, 2239, 40, 37
0.15419999999999934, 17776, 32478, 32552, 32720, 26925, 2252, 39, 37
0.15429999999999933, 17821, 32489, 32550, 32750, 26899, 2263, 39, 34
0.15439999999999932, 17842, 32489, 32522, 32726, 26916, 2278, 41, 37
0.1544999999999993, 17891, 32510, 32505, 32711, 26934, 2276, 41, 31
0.1545999999999993, 17880, 32519, 32504, 32724, 26921, 2283, 36, 33
0.15469999999999928, 17912, 32528, 32547, 32738, 26933, 2294, 33, 32
0.15479999999999927, 18077, 32523, 32504, 32736, 26970, 2320, 33, 31
0.15489999999999926, 17953, 32571, 32493, 32705, 26968, 2332, 33, 32
0.15499999999999925, 17927, 32591, 32502, 32702, 26959, 2348, 31, 28
0.15509999999999924, 17899, 32617, 32484, 32720, 26932, 2365, 36, 35
0.15519999999999923, 17926, 32637, 32483, 32662, 26955, 2374, 38, 34
0.15529999999999922, 17899, 32582, 32526, 32678, 26979, 2397, 38, 34
0.1553999999999992, 17913, 32560, 32540, 32736, 26957, 2403, 38, 34
0.1554999999999992, 17871, 32589, 32522, 32778, 26943, 2420, 38, 35
0.15559999999999918, 17936, 32602, 32516, 32785, 26961, 2435, 38, 37
0.15569999999999917, 17883, 32622, 32505, 32805, 26995, 2452, 39, 39
0.15579999999999916, 17832, 32584, 32483, 32815, 27003, 2469, 41, 38
0.15589999999999915, 17799, 32599, 32399, 32831, 26969, 2480, 39, 38
0.15599999999999914, 17794, 32559, 32398, 32798, 26957, 2492, 39, 38
0.15609999999999913, 17780, 32587, 32360, 32770, 26982, 2497, 39, 38
0.15619999999999912, 17794, 32560, 32381, 32749, 26967, 2513, 39, 35
0.1562999999999991, 17837, 32548, 32384, 32755, 26981, 2513, 39, 35
0.1563999999999991, 17772, 32533, 32399, 32775, 26951, 2527, 41, 37
0.15649999999999908, 17877, 32530, 32388, 32738, 26952, 2538, 38, 34
0.15659999999999907, 17866, 32518, 32412, 32751, 26915, 2554, 38, 33
0.15669999999999906, 17903, 32487, 32445, 32750, 26905, 2562, 42, 38
0.15679999999999905, 17867, 32485, 32454, 32717, 26936, 2579, 42, 33
0.15689999999999904, 17828, 32465, 32446, 32721, 26947, 2600, 44, 33
0.15699999999999903, 17816, 32445, 32419, 32729, 26973, 2606, 41, 40
0.15709999999999902, 17767, 32439, 32416, 32714, 26975, 2610, 40, 39
0.157199999999999, 17796, 32493, 32422, 32721, 26992, 2617, 40, 39
0.157299999999999, 17929, 32481, 32443, 32724, 26990, 2637, 37, 32
0.15739999999999899, 17937, 32448, 32455, 32690, 26985, 2641, 37, 34
0.15749999999999897, 18021, 32463, 32480, 32675, 27007, 2650, 37, 34
0.15759999999999896, 18088, 32466, 32515, 32704, 26992, 2662, 36, 33
0.15769999999999895, 18068, 32463, 32537, 32712, 26963, 2668, 36, 29
0.15779999999999894, 18095, 32469, 32566, 32723, 26986, 2676, 36, 34
0.15789999999999893, 18168, 32475, 32560, 32734, 26967, 2689, 36, 35
0.15799999999999892, 18159, 32484, 32545, 32737, 26955, 2713, 36, 35
0.1580999999999989, 18109, 32501, 32587, 32725, 26945, 2725, 36, 36
0.1581999999999989, 18139, 32530, 32578, 32692, 26955, 2727, 36, 36
0.15829999999999889, 18194, 32509, 32580, 32737, 26959, 2740, 37, 36
0.15839999999999888, 18203, 32549, 32542, 32737, 26969, 2747, 37, 36
0.15849999999999886, 18185, 32567, 32526, 32750, 26919, 2754, 50, 39
0.15859999999999885, 18181, 32582, 32532, 32708, 26883, 2780, 39, 33
0.15869999999999884, 18276, 32601, 32535, 32709, 26887, 2804, 39, 31
0.15879999999999883, 18287, 32595, 32520, 32711, 26913, 2813, 39, 32
0.15889999999999882, 18326, 32643, 32568, 32668, 26902, 2833, 39, 34
0.1589999999999988, 18400, 32652, 32555, 32662, 26910, 2833, 38, 32
0.1590999999999988, 18420, 32601, 32555, 32675, 26905, 2847, 51, 33
0.1591999999999988, 18431, 32633, 32528, 32642, 26949, 2869, 51, 33
0.15929999999999878, 18466, 32648, 32559, 32638, 26949, 2871, 51, 32
0.15939999999999876, 18355, 32667, 32571, 32632, 26937, 2887, 49, 34
0.15949999999999875, 18337, 32720, 32595, 32599, 26920, 2894, 49, 37
0.15959999999999874, 18383, 32720, 32573, 32590, 26885, 2898, 50, 34
0.15969999999999873, 18293, 32683, 32535, 32583, 26879, 2911, 48, 32
0.15979999999999872, 18344, 32703, 32529, 32578, 26855, 2938, 48, 38
0.1598999999999987, 18315, 32679, 32544, 32556, 26882, 2938, 43, 37
0.1599999999999987, 18337, 32650, 32571, 32560, 26861, 2950, 43, 35
0.1600999999999987, 18303, 32593, 32568, 32545, 26823, 2953, 43, 43
0.16019999999999868, 18352, 32583, 32576, 32528, 26834, 2971, 45, 42
0.16029999999999867, 18332, 32602, 32549, 32545, 26838, 2972, 45, 45
0.16039999999999865, 18401, 32603, 32567, 32522, 26814, 2993, 52, 45
0.16049999999999864, 18343, 32558, 32588, 32497, 26802, 2994, 53, 48
0.16059999999999863, 18210, 32525, 32536, 32497, 26773, 3015, 67, 43
0.16069999999999862, 18252, 32534, 32520, 32482, 26776, 3022, 57, 38
0.1607999999999986, 18249, 32536, 32459, 32474, 26778, 3028, 42, 41
0.1608999999999986, 18303, 32533, 32454, 32419, 26780, 3038, 42, 41
0.1609999999999986, 18339, 32570, 32502, 32445, 26797, 3050, 41, 40
0.16109999999999858, 18344, 32562, 32507, 32425, 26815, 3078, 41, 40
0.16119999999999857, 18313, 32527, 32487, 32508, 26799, 3101, 41, 41
0.16129999999999856, 18241, 32511, 32446, 32480, 26824, 3116, 38, 38
0.16139999999999854, 18191, 32503, 32479, 32474, 26797, 3134, 38, 34
0.16149999999999853, 18223, 32479, 32472, 32453, 26770, 3135, 37, 34
0.16159999999999852, 18170, 32504, 32449, 32496, 26803, 3146, 34, 33
0.1616999999999985, 18309, 32533, 32500, 32518, 26770, 3161, 34, 33
0.1617999999999985, 18345, 32530, 32503, 32564, 26772, 3166, 34, 33
0.1618999999999985, 18384, 32551, 32491, 32594, 26768, 3175, 35, 33
0.16199999999999848, 18396, 32518, 32532, 32608, 26760, 3177, 35, 34
0.16209999999999847, 18497, 32465, 32534, 32635, 26739, 3194, 35, 33
0.16219999999999846, 18412, 32511, 32563, 32664, 26727, 3207, 38, 32
0.16229999999999845, 18452, 32517, 32559, 32642, 26779, 3230, 38, 31
0.16239999999999843, 18544, 32520, 32533, 32649, 26793, 3243, 38, 32
0.16249999999999842, 18633, 32518, 32495, 32651, 26799, 3255, 38, 29
0.1625999999999984, 18605, 32466, 32451, 32669, 26788, 3256, 38, 32
0.1626999999999984, 18587, 32441, 32456, 32664, 26786, 3273, 38, 30
0.1627999999999984, 18603, 32457, 32450, 32643, 26779, 3302, 38, 30
0.16289999999999838, 18592, 32444, 32448, 32667, 26783, 3313, 35, 33
0.16299999999999837, 18622, 32423, 32453, 32650, 26774, 3325, 35, 33
0.16309999999999836, 18719, 32436, 32456, 32639, 26790, 3332, 42, 33
0.16319999999999835, 18710, 32466, 32428, 32646, 26775, 3345, 42, 34
0.16329999999999834, 18552, 32428, 32420, 32662, 26821, 3361, 41, 34
0.16339999999999832, 18619, 32436, 32397, 32683, 26760, 3380, 37, 34
0.1634999999999983, 18623, 32455, 32369, 32678, 26779, 3384, 39, 34
0.1635999999999983, 18574, 32470, 32391, 32704, 26744, 3402, 34, 30
0.1636999999999983, 18590, 32493, 32469, 32707, 26754, 3422, 36, 30
0.16379999999999828, 18610, 32492, 32473, 32696, 26747, 3427, 36, 30
0.16389999999999827, 18644, 32482, 32476, 32680, 26769, 3434, 33, 30
0.16399999999999826, 18671, 32517, 32486, 32675, 26781, 3457, 33, 30
0.16409999999999825, 18645, 32504, 32458, 32686, 26780, 3477, 30, 30
0.16419999999999824, 18617, 32526, 32464, 32687, 26810, 3488, 30, 30
0.16429999999999823, 18640, 32527, 32442, 32688, 26801, 3491, 30, 30
0.16439999999999821, 18701, 32486, 32423, 32664, 26802, 3501, 34, 31
0.1644999999999982, 18669, 32509, 32404, 32627, 26817, 3513, 31, 30
0.1645999999999982, 18724, 32519, 32388, 32590, 26810, 3512, 35, 31
0.16469999999999818, 18659, 32526, 32402, 32602, 26788, 3519, 34, 31
0.16479999999999817, 18623, 32538, 32388, 32597, 26771, 3536, 31, 30
0.16489999999999816, 18663, 32532, 32416, 32588, 26743, 3546, 31, 31
0.16499999999999815, 18663, 32531, 32409, 32596, 26733, 3562, 34, 31
0.16509999999999814, 18637, 32541, 32399, 32658, 26736, 3570, 35, 34
0.16519999999999813, 18664, 32546, 32395, 32680, 26776, 3585, 36, 35
0.16529999999999812, 18701, 32563, 32404, 32644, 26800, 3592, 40, 30
0.1653999999999981, 18725, 32573, 32435, 32682, 26808, 3605, 40, 36
0.1654999999999981, 18713, 32556, 32418, 32689, 26854, 3619, 34, 33
0.16559999999999808, 18827, 32563, 32447, 32705, 26859, 3629, 34, 33
0.16569999999999807, 18803, 32565, 32466, 32717, 26849, 3633, 31, 31
0.16579999999999806, 18840, 32535, 32476, 32693, 26844, 3660, 28, 27
0.16589999999999805, 18822, 32535, 32468, 32737, 26910, 3661, 31, 30
0.16599999999999804, 18793, 32532, 32453, 32768, 26893, 3663, 37, 30
0.16609999999999803, 18744, 32559, 32479, 32759, 26904, 3677, 34, 32
0.16619999999999802, 18736, 32569, 32456, 32729, 26885, 3682, 36, 31
0.166299999999998, 18744, 32590, 32431, 32720, 26874, 3700, 35, 32
0.166399999999998, 18721, 32619, 32413, 32709, 26873, 3701, 35, 35
0.16649999999999798, 18686, 32612, 32379, 32728, 26867, 3714, 35, 35
0.16659999999999797, 18733, 32569, 32391, 32741, 26876, 3727, 35, 35
0.16669999999999796, 18746, 32563, 32389, 32767, 26899, 3732, 38, 35
0.16679999999999795, 18831, 32567, 32368, 32765, 26931, 3744, 38, 38
0.16689999999999794, 18830, 32551, 32412, 32756, 26962, 3763, 38, 37
0.16699999999999793, 18783, 32555, 32391, 32779, 26957, 3774, 38, 37
0.16709999999999792, 18800, 32563, 32377, 32789, 26927, 3780, 38, 37
0.1671999999999979, 18655, 32587, 32396, 32783, 26925, 3783, 35, 34
0.1672999999999979, 18586, 32586, 32393, 32792, 26928, 3798, 37, 35
0.16739999999999788, 18737, 32626, 32392, 32814, 26942, 3823, 35, 34
0.16749999999999787, 18719, 32604, 32403, 32801, 26976, 3843, 37, 35
0.16759999999999786, 18746, 32614, 32390, 32747, 26941, 3854, 36, 35
0.16769999999999785, 18816, 32624, 32369, 32726, 26927, 3861, 37, 36
0.16779999999999784, 18724, 32614, 32374, 32761, 26950, 3866, 37, 36
0.16789999999999783, 18870, 32600, 32381, 32755, 26936, 3877, 39, 29
0.16799999999999782, 18975, 32631, 32432, 32759, 26961, 3883, 35, 29
0.1680999999999978, 18992, 32632, 32442, 32706, 26943, 3891, 37, 28
0.1681999999999978, 18934, 32597, 32459, 32668, 26971, 3897, 37, 29
0.16829999999999778, 18915, 32574, 32485, 32611, 26973, 3917, 38, 32
0.16839999999999777, 18936, 32592, 32492, 32580, 26976, 3929, 38, 37
0.16849999999999776, 18909, 32586, 32514, 32611, 26963, 3943, 39, 32
0.16859999999999775, 18823, 32523, 32516, 32596, 26942, 3956, 35, 29
0.16869999999999774, 18795, 32580, 32516, 32634, 26949, 3973, 35, 29
0.16879999999999773, 18918, 32583, 32480, 32641, 26967, 3986, 35, 30
0.16889999999999772, 18875, 32606, 32457, 32593, 26933, 4015, 35, 27
0.1689999999999977, 18811, 32654, 32433, 32630, 26911, 4024, 35, 27
0.1690999999999977, 18770, 32624, 32428, 32627, 26924, 4034, 35, 27
0.16919999999999769, 18809, 32635, 32447, 32595, 26911, 4047, 35, 27
0.16929999999999767, 18938, 32686, 32467, 32618, 26908, 4071, 35, 34
0.16939999999999766, 18940, 32710, 32495, 32598, 26901, 4082, 36, 31
0.16949999999999765, 18901, 32728, 32506, 32600, 26917, 4087, 31, 30
0.16959999999999764, 18865, 32715, 32513, 32609, 26909, 4106, 33, 30
0.16969999999999763, 18895, 32739, 32504, 32618, 26936, 4125, 33, 33
0.16979999999999762, 18792, 32736, 32500, 32585, 26930, 4135, 35, 33
0.1698999999999976, 18742, 32724, 32540, 32590, 26934, 4154, 35, 33
0.1699999999999976, 18749, 32693, 32562, 32601, 26915, 4169, 28, 28
0.1700999999999976, 18772, 32751, 32515, 32562, 26941, 4183, 33, 30
0.17019999999999758, 18735, 32693, 32560, 32579, 26951, 4205, 33, 30
0.17029999999999756, 18652, 32716, 32551, 32584, 26922, 4210, 30, 30
0.17039999999999755, 18677, 32691, 32509, 32562, 26933, 4215, 32, 30
0.17049999999999754, 18723, 32682, 32521, 32551, 26931, 4245, 34, 32
0.17059999999999753, 18806, 32628, 32500, 32523, 26874, 4246, 34, 32
0.17069999999999752, 18647, 32628, 32526, 32493, 26854, 4258, 34, 30
0.1707999999999975, 18649, 32633, 32550, 32491, 26863, 4258, 35, 33
